_id,text,userid,screen_name,created_at,source,hashtags,symbols,user_mentions,lang,quote_count,reply_count,retweet_count,favorite_count,coordinates,reply,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name,quote,quoted_status_id_str,RT,RT_source,nRTin
985876707457601537,"@hernanrh27 #RAEconsultas Lo más aconsejable es usar «escalofrío», pues variantes como «calosfrío» o «calofrío» tienen escaso uso en la lengua general culta.",350411337,RAEinforma,2018-04-16T13:44:58.000Z,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[{""text"":""RAEconsultas"",""indices"":[12,25]}]",[],"[{""screen_name"":""hernanrh27"",""name"":""Hernán Rafael"",""id"":34428348,""id_str"":""34428348"",""indices"":[0,11]}]",es,1,2,0,7,,true,34428348,984888366977114113,hernanrh27,false,,false,,0
1338554913039790087,Que oportuna aclaración!,79379673,YonCasillas,2020-12-14T18:42:15.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338555641221292034,"@ruben_rubn #RAEconsultas Ambas construcciones son válidas, pero hoy es mucho más normal la segunda. La primera se considera arcaizante en la actualidad, aunque se documenta ocasionalmente en los textos literarios. V. los § 29.3e-f de la «NGLE»: https://t.co/OjaW404iSJ.",350411337,RAEinforma,2020-12-14T18:45:08.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[12,25]}]",[],"[{""screen_name"":""ruben_rubn"",""name"":""Rubén"",""id"":311113466,""id_str"":""311113466"",""indices"":[0,11]}]",es,0,0,0,0,,true,311113466,1337343944460558336,ruben_rubn,false,,false,,0
1338556378697388032,,199243573,parecestolai,2020-12-14T18:48:04.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1006834948114919424,"@mhlopez #RAEconsultas El uso de la letra «e» como marca de género inclusivo es ajeno al sistema morfológico del español, además de ser innecesario, pues el masculino gramatical funciona como término inclusivo en referencia a colectivos mixtos, o en contextos genéricos o inespecíficos.",350411337,RAEinforma,2018-06-13T09:45:32.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[9,22]}]",[],"[{""screen_name"":""mhlopez"",""name"":""M. H. López"",""id"":75578070,""id_str"":""75578070"",""indices"":[0,8]}]",es,35,15,223,441,,true,75578070,1006633234623619073,mhlopez,false,,false,,1
1338556476588224515,,536723186,fransign,2020-12-14T18:48:27.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1006834948114919424,
1338556634868670464,“Innecesario“. Te quiero mucho RAE.,226023025,ivannbaez,2020-12-14T18:49:05.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1256152773508431872,@solacanis_ #RAEconsultas No es cierto. Es una noticia antigua y no ofrece una información rigurosa. La norma de la «Ortografía» de 2010 sobre la tilde en «solo» y los demostrativos sigue vigente.,350411337,RAEinforma,2020-05-01T09:25:34.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[12,25]}]",[],"[{""screen_name"":""solacanis_"",""name"":""Fedro"",""id"":{""$numberLong"":""1217222491015458819""},""id_str"":""1217222491015458819"",""indices"":[0,11]}]",es,22,13,48,227,,true,1217222491015458819,1255924948255866881,solacanis_,false,,false,,0
1338557717628276744,@andregocub,78097448,amalein,2020-12-14T18:53:23.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],"[{""screen_name"":""andregocub"",""name"":""Andrea GómezCubillos"",""id"":188918772,""id_str"":""188918772"",""indices"":[0,11]}]",und,0,0,0,0,,false,,,,true,,false,,0
1338558064367112194,,2370187525,ManuMicky08,2020-12-14T18:54:46.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338401204544679936,
1338558336934014978,gracias RAE,1127301007329910784,WooChansBoy,2020-12-14T18:55:51.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1024701749591003136,@WarioJuarez #RAEconsultas Su consulta queda fuera de los límites establecidos para este servicio. Solo podemos indicarle que es un compuesto formado a partir de los adjetivos «gorda» y «buena».,350411337,RAEinforma,2018-08-01T17:01:49.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[13,26]}]",[],"[{""screen_name"":""WarioJuarez"",""name"":""El Mismísimo"",""id"":{""$numberLong"":""3193181393""},""id_str"":""3193181393"",""indices"":[0,12]}]",es,0,0,1,2,,true,3193181393,1024630213567766530,WarioJuarez,false,,false,,1
1338559756529786881,,289977783,pakiito36,2020-12-14T19:01:29.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1024701749591003136,
1338561900183863296,,1252445488038764544,maxrodrlguez,2020-12-14T19:10:00.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338561925765079048,,171987712,ayelo_lopez,2020-12-14T19:10:07.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1322065120839819265,
1338563965044092929,"Revienten, zurdos",1249044983648112641,Danny_Wilde20,2020-12-14T19:18:13.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338564665123741698,,527356709,GuiGarGar,2020-12-14T19:21:00.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338565820021153795,,858734263193280512,iratxe_bf,2020-12-14T19:25:35.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338566494620409856,,53065369,JosefinaBlanco,2020-12-14T19:28:16.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1322065120839819265,
1338567430432583687,"@RAEinforma #raeconsultas Buenas tardes, ¿Se puede decir: “Tengo la nariz con chocolate”
cuándo tengo una mancha de chocolate en la nariz?",730683125811040256,lurdolds1,2020-12-14T19:31:59.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{""text"":""raeconsultas"",""indices"":[12,25]}]",[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[0,11]}]",es,0,0,0,0,,false,,,,false,,false,,0
1300776470571253760,"@EdRt0 #RAEconsultas Si bien es cierto que la cita del verso se inserta en el enunciado, no está completamente integrada en el texto, por lo que el uso de la mayúscula no sería censurable y podría asimilarse al criterio empleado en las citas célebres: https://t.co/uvjyLGRVZz",350411337,RAEinforma,2020-09-01T12:44:12.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[7,20]}]",[],"[{""screen_name"":""EdRt0"",""name"":""EdRt"",""id"":{""$numberLong"":""1219713439410638849""},""id_str"":""1219713439410638849"",""indices"":[0,6]}]",es,0,0,1,3,,true,1219713439410638849,1299437901495906310,EdRt0,false,,false,,1
1338567434811355140,,1119090948506394624,Tr3scomacatorce,2020-12-14T19:32:00.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1300776470571253760,
1338569799421587458,,333590455,diegomatw,2020-12-14T19:41:24.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1337355991999008769,
1338570359881297921,,701050069336924160,critic_ar_te,2020-12-14T19:43:37.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338570382874464263,,701050069336924160,critic_ar_te,2020-12-14T19:43:43.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338424724993544200,
1338570413891260418,,701050069336924160,critic_ar_te,2020-12-14T19:43:50.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1337355991999008769,
1338571172435406850,"Para todos los gobernantes que hablan mal y no saben español. Son una verguenza. Si lo hacen por moda, son unos idiotas.",3044642343,alberto_reno,2020-12-14T19:46:51.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1087318141464649730,@TinchoArg_ @osocirano96 @IgnacioHa @AlberdianoArg #RAEconsultas El verbo «interrumpir» puede usarse tanto si la interrupción es transitoria como si es definitiva.,350411337,RAEinforma,2019-01-21T11:57:00.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[51,64]}]",[],"[{""screen_name"":""osocirano96"",""name"":""Manuel La Porta"",""id"":170199811,""id_str"":""170199811"",""indices"":[12,24]},{""screen_name"":""IgnacioHa"",""name"":""Ignacio Lopez I"",""id"":156995998,""id_str"":""156995998"",""indices"":[25,35]},{""screen_name"":""AlberdianoArg"",""name"":""ABDON"",""id"":279334127,""id_str"":""279334127"",""indices"":[36,50]}]",es,14,3,1,19,,true,827907662,1086452504479580160,JJ_MM_99,false,,false,,0
1338571371299938305,"@fsancheznqn La palabra ""interrumpir"" al hablar de aborto está bien utilizada según la RAE, cambie el discurso diputado, por favor. 😘

https://t.co/GBDLDx9N86",311033562,PolvitoDelAmor,2020-12-14T19:47:39.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""fsancheznqn"",""name"":""Francisco Sánchez 🇦🇷"",""id"":705158078,""id_str"":""705158078"",""indices"":[0,12]}]",es,0,0,0,0,,false,,,,true,,false,,0
1338575071087038473,,958082414257025029,ZoilaRosario54,2020-12-14T20:02:21.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338406643495804928,
1338575583303917568,The latest Las Prácticas del lenguaje ! https://t.co/RyNRUQTJR0 Thanks to @RAEinforma #raeconsultas,1228355864,NatividadVale84,2020-12-14T20:04:23.000Z,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","[{""text"":""raeconsultas"",""indices"":[86,99]}]",[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[74,85]}]",es,0,0,0,0,,false,,,,false,,false,,0
1338576008711008256,,1478892049,LetsGlz,2020-12-14T20:06:04.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338424724993544200,
1338576213934301185,"La #RAE, en respuesta a una consulta sobre el uso de «todes» o «chiques», insiste en que la «e» del lenguaje inclusivo es ajena a la morfología del #idioma español e «innecesaria»

Y sí, es un idiotismo. Y una sandez. 

https://t.co/yWsuF4ADAN

#MamarrachadasYEstupideces",1124360387921625088,fjgomezquesada,2020-12-14T20:06:53.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{""text"":""RAE"",""indices"":[3,7]}]",[],[],es,0,0,0,0,,false,,,,true,,false,,3
1338577366017335303,,1673135628,alvaroml512,2020-12-14T20:11:28.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338578700942585857,#RAEconsultas,1326633887758430214,hilario_las,2020-12-14T20:16:46.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[0,13]}]",[],[],und,0,0,0,0,,false,,,,true,,false,,0
1338579266498408451,"@RAEinforma #RAEconsultas Valoro la deferencia que han tenido al brindarme vuestra respuesta. Lo aprecio mucho!!! Saludos cordiales desde Buenos Aires, Germán.",468070421,german_maccari,2020-12-14T20:19:01.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[12,25]}]",[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[0,11]}]",es,0,0,0,0,,true,350411337,1338422594618359808,RAEinforma,false,,false,,0
1260637554870824962,"@queondamark #RAEconsultas El uso de la letra «e» como supuesta marca de género inclusivo es ajeno a la morfología del español, además de innecesario, pues el masculino gramatical ya cumple esa función como término no marcado de la oposición de género.",350411337,RAEinforma,2020-05-13T18:26:29.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[13,26]}]",[],"[{""screen_name"":""queondamark"",""name"":""Qué Onda Mark?"",""id"":{""$numberLong"":""923210198885552128""},""id_str"":""923210198885552128"",""indices"":[0,12]}]",es,572,215,396,1578,,true,923210198885552128,1260633447996981249,queondamark,false,,false,,1
1338580947374116864,🙋🏻‍♂️,18514653,aledaxa,2020-12-14T20:25:42.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1338581337696034820,,2981716635,raichelcruzM,2020-12-14T20:27:15.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338576213934301185,
1338582159033061378,"Yo prefiero el uso de la «i» en lugar de la «e». Por ejemplo, bomberis o profesoris. Suena más natural e inclusivo.",10947312,urko,2020-12-14T20:30:31.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338582181522907139,"El presidente de la nacion hablando mal, dando mal ejemplo. El y toda la runfla que lo rodea es de baja estofa. Espero que la juventud hable bien el español. 
Sigan a @RAEinforma y van a aprender mucho de nuestra lengua.",3044642343,alberto_reno,2020-12-14T20:30:36.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338583927720701953,,1236770861669068805,Curro_0628,2020-12-14T20:37:32.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338584230494949384,,97590090,cealegafo,2020-12-14T20:38:44.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338383924993658882,
1338584417057509378,,1292519097750687745,Prisfariass,2020-12-14T20:39:29.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338584889193619457,,737631548413878272,aikitwiter,2020-12-14T20:41:21.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338576213934301185,
1338588013824184322,"@RAEinforma 
Teniendo en cuenta la única acepción que aparece en el diccionario de la RAE para ""emolumento"" (https://t.co/EaQnAYL0of), una remuneración normal o base, es decir, que no es adicional, ¿no se considera ""emolumento""?
Muchas Gracias.

#RAEconsultas #dudaRAE",560847078,___J__L___,2020-12-14T20:53:46.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[0,11]}]",es,0,0,0,0,,false,,,,false,,false,,0
990863708132913153,"@VictoriaaMachin #RAEconsultas El verbo «eutanasiar», que no figura por el momento en el diccionario académico, es derivado bien formado del sustantivo «eutanasia»;  se documenta su empleo con el sentido de 'practicar la eutanasia a alguien'.",350411337,RAEinforma,2018-04-30T08:01:32.000Z,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[{""text"":""RAEconsultas"",""indices"":[17,30]}]",[],"[{""screen_name"":""VictoriaaMachin"",""name"":""ⱽⁱᶜᵏʸ"",""id"":356472228,""id_str"":""356472228"",""indices"":[0,16]}]",es,0,0,0,3,,true,356472228,990725566964920320,VictoriaaMachin,false,,false,,0
1338589803999158272,¿Será integrado en algún momento? ¿El uso del verbo hace incorrecto su uso a pesar de su ausencia en el DLE?,3152130474,IrvingParra21,2020-12-14T21:00:53.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338591362292314112,,436640134,Demi_300kmh,2020-12-14T21:07:05.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1322065120839819265,
1338593265084489729,,224249551,ammembrilla,2020-12-14T21:14:38.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338594172215889921,,376878762,Alfonbay,2020-12-14T21:18:15.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338576213934301185,
1338594552240889859,,2765956367,giseli7a,2020-12-14T21:19:45.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338595343081082884,Es hora de dejar ser pelotude,1175473380,ivankannemann,2020-12-14T21:22:54.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],pt,0,0,0,0,,false,,,,true,,false,,0
1338595625672331264,,189605223,Tania_Merchan,2020-12-14T21:24:01.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1337355991999008769,
1338595759801982985,,1237475313023692800,sandrad54347484,2020-12-14T21:24:33.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338595872477732864,,229667103,Yuyiroquai,2020-12-14T21:25:00.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338596179693756418,,1155295673673273346,Ban_Esta,2020-12-14T21:26:13.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338596645936766979,"@astrolugaitan #RAEconsultas El uso de la @ o de las letras «e» y «x» como supuestas marcas de género inclusivo es ajeno a la morfología del español, además de innecesario, pues el masculino gramatical ya cumple esa función como término no marcado de la oposición de género. 🙄",848489053,udougls,2020-12-14T21:28:04.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{""text"":""RAEconsultas"",""indices"":[15,28]}]",[],"[{""screen_name"":""astrolugaitan"",""name"":""Lu Gaitán"",""id"":{""$numberLong"":""4160706748""},""id_str"":""4160706748"",""indices"":[0,14]}]",es,0,0,0,0,,true,4160706748,1338506388134367233,astrolugaitan,false,,false,,0
1338597548429217793,obvio que es así..... pero hay gente que insiste con lo contrario.....,33134660,mblanguage,2020-12-14T21:31:40.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338598173347110915,,774153738,yeidisito,2020-12-14T21:34:09.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338598836810502144,"Me chupa los dos huevos lo que diga la RAE, si total sólo un terminología que se esta comenzando a adoptar, no estar del lado del crecimiento ideológico social es común denominador de instituciones así, es prima hermana de la iglesia católica",163259015,AgustinAlves02,2020-12-14T21:36:47.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338599550257250304,Te amo mucho,2981059868,iamjohnsbody,2020-12-14T21:39:37.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338599598588375045,,1035089730,JordiGuillen5,2020-12-14T21:39:48.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338599807930277893,"La RAE asegura que el uso de la “e” es innecesario para un lenguaje inclusivo
#RAEconsultas #LenguajeInclusivo #Innecesario #Ajeno
https://t.co/6ycVLkkhii a través de @mundopoderok",1087435352153952256,mundopoderok,2020-12-14T21:40:38.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[78,91]},{""text"":""LenguajeInclusivo"",""indices"":[92,110]}]",[],[],es,0,0,0,0,,false,,,,false,,false,,0
1338599900057989120,Te amo mucho,2981059868,iamjohnsbody,2020-12-14T21:41:00.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338600284101242891,Excelente,355831675,cajsalas,2020-12-14T21:42:32.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338600483284512768,,1216857631412887552,Maragatastorga,2020-12-14T21:43:19.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338600754446282759,👇👇👇,1299147422116057089,soy_retarded,2020-12-14T21:44:24.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1338601924078280704,,181892888,mvs1984,2020-12-14T21:49:03.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338602115770544137,,1063805968482471936,1_GrandeLibre,2020-12-14T21:49:49.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1327194295204364293,"@manuel_titan #RAEconsultas Las interjecciones y los vocativos se aíslan con coma: «No, gracias, ya tengo el mío»; «Y, gracias, me sirvió bastante»; «Buena idea, pero, gracias, Camilo».",350411337,RAEinforma,2020-11-13T10:19:12.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""manuel_titan"",""name"":""Manuel Titan"",""id"":{""$numberLong"":""1307749764625244161""},""id_str"":""1307749764625244161"",""indices"":[0,13]}]",es,0,1,4,22,,true,1307749764625244161,1325686095741394945,manuel_titan,false,,false,,1
1338603231480606721,,69939108,TzaxorT,2020-12-14T21:54:15.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1327194295204364293,
1338603912069328897,,1944287047,CaryGrant_SVQ,2020-12-14T21:56:57.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338603920604749825,,237986530,codeserial,2020-12-14T21:56:59.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1337355991999008769,
1338604679203328009,"Cuando escucho a alguien decir nosotres, mi primera reacción es pensar que están hablando en asturiano.",881908302887702529,Dr_Vibrio,2020-12-14T22:00:00.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338605439710334978,,2163032337,MaFe__e,2020-12-14T22:03:01.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338605461021585408,,1229073068879949824,Meghan93052395,2020-12-14T22:03:06.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338424724993544200,
1338605534551953411,,972600079449280512,RaulJ79,2020-12-14T22:03:24.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338606523380011009,,802203108680040448,daniiioan,2020-12-14T22:07:19.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1338460638172114944,
1338606875420536834,"Coherencia, por favor.",422575980,maxigil160770,2020-12-14T22:08:43.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338607194414182403,Es un invento y absolutamente ajeno a la RAE.,1241996489871757313,Patto_74,2020-12-14T22:09:59.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1338607262848389122,,1134180439533465601,Felipe262635734,2020-12-14T22:10:16.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1338435132861128706,
1338608384191369224,Machistes! Machurules! 🤣🤣🤣,1326249690795532295,newCpilot,2020-12-14T22:14:43.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],en,0,0,0,0,,false,,,,true,,false,,0
1144547089768177664,@Marcoztin #RAEconsultas Para expresar ironía o sarcasmo pueden emplearse las comillas (https://t.co/sSI49efKJ1   ) y también el signo de cierre de interrogación entre paréntesis (?) (https://t.co/X7kMW0fGrT  ).,350411337,RAEinforma,2019-06-28T10:04:25.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[11,24]}]",[],"[{""screen_name"":""Marcoztin"",""name"":""MarcozTín"",""id"":{""$numberLong"":""896932935206653954""},""id_str"":""896932935206653954"",""indices"":[0,10]}]",es,22,5,50,161,,true,896932935206653954,1144303230752645121,Marcoztin,false,,false,,2
1338609489692434435,https://t.co/zjkIh60UxM,1972655474,rodrigoyiyo3,2020-12-14T22:19:07.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],und,0,0,0,0,,true,1972655474,1338604807251169284,rodrigoyiyo3,true,,false,,0
1338610550859837443,,1337908508239466497,alfonsobedoll13,2020-12-14T22:23:20.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1338424724993544200,
